song_name,added_at,song_duration,song_popularity,song_number_in_album,song_external_url,song_preview_url,album_name,album_release_date,album_total_tracks,album_image_url,album_external_url,artist_name,artist_external_url
It's My Life,2015-05-27T14:29:13Z,3:44,0,1,https://open.spotify.com/track/7BZ8EOwS14yol3t6eEnT1p,,Crush (Special Edition),2000-06-13,15,https://i.scdn.co/image/ab67616d00001e02cb5f06ceb7056b109498ec99,https://open.spotify.com/album/4gqpKYf3BQ0WPSxWl054xq,Bon Jovi,https://open.spotify.com/artist/58lV9VcRSjABbAbfWS6skp
Dangerous (feat. Sam Martin),2015-05-27T14:29:13Z,3:23,66,1,https://open.spotify.com/track/7pqgMEKsDMOHUdFQ7n0N9K,https://p.scdn.co/mp3-preview/65b2fa20f1dfb47be52bece6a774f74782fc2b5c?cid=2490920ce5574a1a9b97a3e366c39dd3,Listen,2014-11-21,18,https://i.scdn.co/image/ab67616d00001e023862d62a50dc6b928651bdeb,https://open.spotify.com/album/77UW17CZFyCaRLHdHeofZu,David Guetta,https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai
Bring Me To Life,2015-05-27T14:29:13Z,3:57,0,2,https://open.spotify.com/track/4CDoeHIz44HzXq3j6LkZq6,,Fallen,2003,12,https://i.scdn.co/image/ab67616d00001e02b452e368a6ab2cff47147b3c,https://open.spotify.com/album/5ozEqFzXMZyJkfekXLkUUo,Evanescence,https://open.spotify.com/artist/5nGIFgo0shDenQYSE0Sn7c
Head Up High,2015-05-27T14:29:13Z,3:46,0,2,https://open.spotify.com/track/5IKaceoYVzxqT0lyOoNFB2,,The Premonition,2008-03-24,10,https://i.scdn.co/image/ab67616d00001e0244c833c024699262484ef079,https://open.spotify.com/album/5gjDvo4IVwAK7uAK02z5nX,Firewind,https://open.spotify.com/artist/70I9vE7YTwKmelfEplXc5r
You Give Love A Bad Name,2015-05-27T14:29:13Z,3:43,0,2,https://open.spotify.com/track/61lqNlVRnWYiR9C7BDJw2l,,Bon Jovi Greatest Hits,2010-01-01,16,https://i.scdn.co/image/ab67616d00001e02f0d41275363a36b5772b49b2,https://open.spotify.com/album/3Ad4QdO0EJr1c2livr9cmm,Bon Jovi,https://open.spotify.com/artist/58lV9VcRSjABbAbfWS6skp
Teddy Picker,2015-05-27T14:29:13Z,2:45,0,2,https://open.spotify.com/track/7jM1MQD1KTuqiSOknT1p0O,,Favourite Worst Nightmare,2007-04-22,12,https://i.scdn.co/image/ab67616d00001e024fc67437ec08a74270c41a18,https://open.spotify.com/album/4jKGRliQXa5VwxKOsiCbfL,Arctic Monkeys,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH
It's My Life,2015-05-27T14:29:13Z,3:44,0,3,https://open.spotify.com/track/4TmGtGkkmaoXRCvpOwDJoO,,Bon Jovi Greatest Hits - The Ultimate Collection (Int'l Deluxe Package),2010-01-01,30,https://i.scdn.co/image/ab67616d00001e02dccc2df90ecd877a3bb7c999,https://open.spotify.com/album/0Bkb9wdEeOPBJnLYmQqVR2,Bon Jovi,https://open.spotify.com/artist/58lV9VcRSjABbAbfWS6skp
Child in Time - 1995 Remaster,2015-05-27T14:29:13Z,10:13,59,3,https://open.spotify.com/track/573Z2Dty5epeNgKsgoDOlr,https://p.scdn.co/mp3-preview/459c3b47d2059cc7a49df84fef44272a42b6494c?cid=2490920ce5574a1a9b97a3e366c39dd3,Deep Purple in Rock (Anniversary Edition),1970-06-03,20,https://i.scdn.co/image/ab67616d00001e02914d1e0ea2784475c457b7dc,https://open.spotify.com/album/2bjTVISSsvwia7uxrrEsuQ,Deep Purple,https://open.spotify.com/artist/568ZhdwyaiCyOGJRtNYhWf
Paradise,2015-05-27T14:29:13Z,4:38,80,3,https://open.spotify.com/track/6nek1Nin9q48AVZcWs9e9D,https://p.scdn.co/mp3-preview/99475c9d11e4df26ca9d1460fbe0654e687d79e0?cid=2490920ce5574a1a9b97a3e366c39dd3,Mylo Xyloto,2011-10-24,14,https://i.scdn.co/image/ab67616d00001e02c471949318c6c7cfef0111fd,https://open.spotify.com/album/2R7iJz5uaHjLEVnMkloO18,Coldplay,https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU
Love Illumination,2015-05-27T14:29:13Z,3:44,0,3,https://open.spotify.com/track/7i9dVsjX7Jv7woyqPpMJLn,,"Right Thoughts, Right Words, Right Action (Deluxe Edition)",2013-08-23,23,https://i.scdn.co/image/ab67616d00001e026eb5376163903bf53f6f50a5,https://open.spotify.com/album/4X6YC6PgSMt5s7ARwGpLJ7,Franz Ferdinand,https://open.spotify.com/artist/0XNa1vTidXlvJ2gHSsRi4A
Zombie,2015-05-27T14:29:13Z,5:06,0,4,https://open.spotify.com/track/6xy6jNeNTYwjnKTDzMyHw2,,No Need To Argue (The Complete Sessions 1994-1995),1994-10-03,18,https://i.scdn.co/image/ab67616d00001e0206954ee747746805e67fcbbd,https://open.spotify.com/album/2KsgTeLQXz7yDV1joGOd2L,The Cranberries,https://open.spotify.com/artist/7t0rwkOPGlDPEhaOcVtOt9
The Scientist,2015-05-27T14:29:13Z,5:09,84,4,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,https://p.scdn.co/mp3-preview/95cb9df1b056d759920b5e85ad7f9aff0a390671?cid=2490920ce5574a1a9b97a3e366c39dd3,A Rush of Blood to the Head,2002-08-08,11,https://i.scdn.co/image/ab67616d00001e02ad6f442ecac8735b9285a923,https://open.spotify.com/album/0RHX9XECH8IVI3LNgWDpmQ,Coldplay,https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU
Den Thelo,2015-05-27T14:29:13Z,4:43,0,4,https://open.spotify.com/track/7CDg7mi2lS5gDGtLhrIIGg,,Sta Mavra Eho Dithi,2002-01-01,13,https://i.scdn.co/image/ab67616d00001e02fc833f79fd18dc88d0cfa0d9,https://open.spotify.com/album/31jsM8H30wgjE5wtNNFUF2,Mple,https://open.spotify.com/artist/36xaCgECAQrxEITkq66NWK
Fix You,2015-05-27T14:29:13Z,4:55,81,4,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,https://p.scdn.co/mp3-preview/46470abd1664c6f34efc0f07e0c2f1129616f28f?cid=2490920ce5574a1a9b97a3e366c39dd3,X&Y,2005-06-07,13,https://i.scdn.co/image/ab67616d00001e025f86467ff3b8221f3c9039b4,https://open.spotify.com/album/4E7bV0pzG0LciBSWTszra6,Coldplay,https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU
Don't Talk To Strangers,2015-05-27T14:29:13Z,4:51,53,5,https://open.spotify.com/track/6ppPNxdwG8A5Ed8DlNLV6I,https://p.scdn.co/mp3-preview/cfc820cd4f9bdda1e9c199b8de7a3dbe5ea69948?cid=2490920ce5574a1a9b97a3e366c39dd3,Holy Diver,1983,19,https://i.scdn.co/image/ab67616d00001e0215350aa1c89e23a5fa6c0de1,https://open.spotify.com/album/1QJmLRcuIMMjZ49elafR3K,Dio,https://open.spotify.com/artist/4CYeVo5iZbtYGBN4Isc3n6
Billie Jean,2015-05-27T14:29:13Z,4:41,0,8,https://open.spotify.com/track/5le0k7yvbMCHH2Xa1tEpAL,,Carry On (International Version),2007-01-01,15,https://i.scdn.co/image/ab67616d00001e024240287d373b2a2c8c54672b,https://open.spotify.com/album/7sxKTBQ32NQxpdbYecBmU0,Chris Cornell,https://open.spotify.com/artist/0XHiH53dHrvbwfjYM7en7I
Rainbow In The Dark,2015-05-27T14:29:13Z,4:12,64,8,https://open.spotify.com/track/5qFxuUIAwJlzO60vqOiL7y,https://p.scdn.co/mp3-preview/da153e02b357b2a2e5e29505121fc8e83f2ca158?cid=2490920ce5574a1a9b97a3e366c39dd3,Holy Diver,1983,19,https://i.scdn.co/image/ab67616d00001e0215350aa1c89e23a5fa6c0de1,https://open.spotify.com/album/1QJmLRcuIMMjZ49elafR3K,Dio,https://open.spotify.com/artist/4CYeVo5iZbtYGBN4Isc3n6
Maniac,2015-05-27T14:29:13Z,4:55,0,9,https://open.spotify.com/track/5bSWU7hB99NTH5FRvQtfr2,,The Premonition,2008-03-24,10,https://i.scdn.co/image/ab67616d00001e0244c833c024699262484ef079,https://open.spotify.com/album/5gjDvo4IVwAK7uAK02z5nX,Firewind,https://open.spotify.com/artist/70I9vE7YTwKmelfEplXc5r
Bad Medicine,2015-05-27T14:29:13Z,5:15,17,11,https://open.spotify.com/track/5UtT4muzCy1mHkzA7ZRksv,https://p.scdn.co/mp3-preview/33a5ec31e683e25cefb7942adc08e387d1b6fc7c?cid=2490920ce5574a1a9b97a3e366c39dd3,Cross Road (Sound & Vision) [2CD/DVD Sound & Vision],1994,30,https://i.scdn.co/image/ab67616d00001e02ace2e8aa2dfdde12b3cb3158,https://open.spotify.com/album/5uduy563XjmdkLryIna87r,Bon Jovi,https://open.spotify.com/artist/58lV9VcRSjABbAbfWS6skp
Ton Idio To Theo,2015-05-27T14:29:13Z,4:16,0,11,https://open.spotify.com/track/6IrdCDWOqJ2UNB3L291TXD,,Ble 1996 - 2009,2009-01-01,28,https://i.scdn.co/image/ab67616d00001e02e099fcd19201205dde041cee,https://open.spotify.com/album/3wwZJiUL8jOGBn40UUbL5W,Mple,https://open.spotify.com/artist/36xaCgECAQrxEITkq66NWK
Gia Na S' Ekdikitho,2015-05-27T14:29:13Z,3:45,0,17,https://open.spotify.com/track/7ojeXcJMjraORkmWRbL0iv,,I Megaliteres Epitihies Tou,2000,20,https://i.scdn.co/image/ab67616d00001e026b82bf042d75c6e0c83dbf71,https://open.spotify.com/album/7v03PUSzTeeLUmnBvHt7J3,Dimitris Mitropanos,https://open.spotify.com/artist/3xqrfI4xL7FnBawAoiOTxe
Beautiful Day,2015-05-27T14:28:59Z,4:05,0,1,https://open.spotify.com/track/0G5F2msfVO77xs7ql2RiTS,,U218 Singles (Deluxe Version),2006-01-01,27,https://i.scdn.co/image/ab67616d00001e02a589a051c46a5ff41125e9d6,https://open.spotify.com/album/7k7aHoW1MGWWQR0KXvswkx,U2,https://open.spotify.com/artist/51Blml2LZPmy7TTiAg47vQ
Somebody That I Used to Know,2015-05-27T14:28:59Z,4:08,39,1,https://open.spotify.com/track/0VVMuMXtkASPWfAWyW2KPH,https://p.scdn.co/mp3-preview/3e009d105352e4c3be2542be18607d5d35f064f8?cid=2490920ce5574a1a9b97a3e366c39dd3,Somebody That I Used to Know,2012-02-06,1,https://i.scdn.co/image/ab67616d00001e02da8e0139503142b928047960,https://open.spotify.com/album/0GWTG6VaelLgQEKnMgdM28,Walk Off the Earth,https://open.spotify.com/artist/6jEiUoyyJNPHzSR0Nib6HX
Riptide,2015-05-27T14:28:59Z,3:24,56,1,https://open.spotify.com/track/1KqlVt63Q4bl1VdSlymr5C,https://p.scdn.co/mp3-preview/0dd45171d094ca8d374219054879662fe7982462?cid=2490920ce5574a1a9b97a3e366c39dd3,Riptide,2013-05-21,2,https://i.scdn.co/image/ab67616d00001e026df56a03f7f09b64eb9a5a9e,https://open.spotify.com/album/2rn4ILhjtOrEnyYlHTUDVz,Vance Joy,https://open.spotify.com/artist/10exVja0key0uqUkk6LJRT
Liomeno Pagoto,2015-05-27T14:28:59Z,4:02,0,1,https://open.spotify.com/track/3VmCRWAMUYNapVmLJZoJ6k,,Ta Xilina Spathia - The Best Of,2005-01-01,14,https://i.scdn.co/image/ab67616d00001e02bdb3c3cf089c40a3f30a5359,https://open.spotify.com/album/4lt2ooF5ot1CXucGVZwEIm,Xilina Spathia,https://open.spotify.com/artist/2zsxq4xTSDddUsmf1GT6Wt
Seven Nation Army,2015-05-27T14:28:59Z,3:51,4,1,https://open.spotify.com/track/3m6KkYKdnbffMpGd9Pm9FP,,Elephant,2003-04-01,14,https://i.scdn.co/image/ab67616d00001e02f5ae4810a9529d7614e28e76,https://open.spotify.com/album/0rRNLpdA8nA8Sm8Fk490b9,The White Stripes,https://open.spotify.com/artist/4F84IBURUo98rz4r61KF70
O Vasilias Tis Skonis,2015-05-27T14:28:59Z,3:37,38,4,https://open.spotify.com/track/0C5vTcbzsqYbg9AyOWUZUN,https://p.scdn.co/mp3-preview/d85691487b2ad6df7331d146215299b18394c4f7?cid=2490920ce5574a1a9b97a3e366c39dd3,Ta Xilina Spathia (Songs from the 1st Album),2013-09-16,10,https://i.scdn.co/image/ab67616d00001e02ec3b3c50192ce7ddd70485e4,https://open.spotify.com/album/2IP1a9OIR2Ad2Y1eIWTMUV,Xilina Spathia,https://open.spotify.com/artist/2zsxq4xTSDddUsmf1GT6Wt
Erotevmeni Shizofrenis - Live,2015-05-27T14:28:59Z,3:34,0,4,https://open.spotify.com/track/0T40qhAZEc7nUXmPnMBnUO,,Ena Taxidi Pou Pote Den Telioni 1985 - 2000,2002-01-01,54,https://i.scdn.co/image/ab67616d00001e02e9a37b65764d463f43c6b0b8,https://open.spotify.com/album/4dusmCYjqF0jb4Ny8u7l8W,Tripes,https://open.spotify.com/artist/0j26rQ1q8emYPBLonXtEJ9
Dead But Rising,2015-05-27T14:28:59Z,3:34,48,4,https://open.spotify.com/track/3siZ8Gr2G9zelmm1NZOmP3,https://p.scdn.co/mp3-preview/64b024db45015aa39a7927df3dbd25991662174d?cid=2490920ce5574a1a9b97a3e366c39dd3,Outlaw Gentlemen & Shady Ladies,2013-01-01,14,https://i.scdn.co/image/ab67616d00001e0257e78d8652bc2c54332888b7,https://open.spotify.com/album/5SBrIIYCvThaqN9r1SV2pv,Volbeat,https://open.spotify.com/artist/0L5fC7Ogm2YwgqVCRcF1bT
Pechlivanis,2015-05-27T14:28:59Z,4:55,0,5,https://open.spotify.com/track/3JiFgduYbLkcoBSV4qfzjY,,Vrachnos Profitis,2015-04-28,12,https://i.scdn.co/image/ab67616d00001e02090723af320f7d690007ed71,https://open.spotify.com/album/6xHxWkPfB9VldNwiPCFGd7,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
O Paradisos,2015-05-27T14:28:59Z,3:33,4,5,https://open.spotify.com/track/4gUZ44BvTmYRQw0qUg21Wu,https://p.scdn.co/mp3-preview/bf375285bb36550f03d12228fee146c1050b24d7?cid=2490920ce5574a1a9b97a3e366c39dd3,Act Up,2008-12-01,10,https://i.scdn.co/image/ab67616d00001e029d8da5bea26d8d3a756de13d,https://open.spotify.com/album/12eYz9o8XHauIQ5Nz3BEPy,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
Taksidiara Psihi,2015-05-27T14:28:59Z,3:59,32,6,https://open.spotify.com/track/0xbN38dRvAedwMcyQ9frBt,https://p.scdn.co/mp3-preview/b92c4148ca78ce4f75230ec93cbc87ad7b7226a2?cid=2490920ce5574a1a9b97a3e366c39dd3,Tripes,1985-03-01,11,https://i.scdn.co/image/ab67616d00001e022fc4775029b81fc4ed5f28e4,https://open.spotify.com/album/7oqgPIXbtBi2YZLmzUxMy1,Tripes,https://open.spotify.com/artist/0j26rQ1q8emYPBLonXtEJ9
Giorti,2015-05-27T14:28:59Z,4:30,0,6,https://open.spotify.com/track/3l5Z5NRsHAu5URswYBxLYH,,Mesa Sti Nihta Ton Allon,1999,12,https://i.scdn.co/image/ab67616d00001e02604e2bd9a035626515050f2c,https://open.spotify.com/album/1FR06j2vf4NOq0ZqFZ3u6b,Tripes,https://open.spotify.com/artist/0j26rQ1q8emYPBLonXtEJ9
